filter,dist,n,target_fpr,neg_share,workload,threads,load_factor,fp_bits,ops,warmup_ops,rep,run,achieved_fpr,bpe,ops_per_s,p50,p95,p99,p50_ns,p95_ns,p99_ns,fail_rate,avg_kicks,stash_hits,avg_probe,cluster_mean,cluster_p99
xor,sequential,1000000,0.01,0.5,read_mostly,2,0.8,16,1500000,150000,1,1,1.4e-05,33.5544,21363560.0,0ns,0ns,0ns,0.0,0.0,0.0,,,,,,
xor,sequential,1000000,0.01,0.5,read_mostly,2,0.8,16,1500000,150000,2,2,1.4e-05,33.5544,20270290.0,0ns,0ns,0ns,0.0,0.0,0.0,,,,,,
cuckoo,sequential,1000000,0.01,0.5,read_mostly,2,0.8,8,1500000,150000,0,0,0.014904,31.2097,11000380.0,0ns,0ns,0ns,0.0,0.0,0.0,0.0,0.00939,0.0,,,
cuckoo,sequential,1000000,0.01,0.5,read_mostly,2,0.8,8,1500000,150000,1,1,0.014904,31.2097,11189770.0,0ns,0ns,0ns,0.0,0.0,0.0,0.0,0.009391,0.0,,,
cuckoo,sequential,1000000,0.01,0.5,read_mostly,2,0.8,8,1500000,150000,2,2,0.014904,31.2097,11039290.0,0ns,0ns,0ns,0.0,0.0,0.0,0.0,0.00939,0.0,,,
cuckoo,sequential,1000000,0.01,0.5,read_mostly,2,0.8,12,1500000,150000,0,0,0.00091,31.2097,9993355.0,0ns,0ns,0ns,0.0,0.0,0.0,0.0,0.00926,0.0,,,
cuckoo,sequential,1000000,0.01,0.5,read_mostly,2,0.8,12,1500000,150000,1,1,0.00091,31.2097,10540020.0,0ns,0ns,0ns,0.0,0.0,0.0,0.0,0.00926,0.0,,,
cuckoo,sequential,1000000,0.01,0.5,read_mostly,2,0.8,12,1500000,150000,2,2,0.00091,31.2097,10628950.0,0ns,0ns,0ns,0.0,0.0,0.0,0.0,0.00926,0.0,,,
cuckoo,sequential,1000000,0.01,0.5,read_mostly,2,0.8,16,1500000,150000,0,0,5.5e-05,31.2097,10589230.0,0ns,0ns,0ns,0.0,0.0,0.0,0.0,0.009596,0.0,,,
cuckoo,sequential,1000000,0.01,0.5,read_mostly,2,0.8,16,1500000,150000,1,1,5.5e-05,31.2097,10533420.0,0ns,0ns,0ns,0.0,0.0,0.0,0.0,0.009595,0.0,,,
cuckoo,sequential,1000000,0.01,0.5,read_mostly,2,0.8,16,1500000,150000,2,2,5.5e-05,31.2097,9745934.0,0ns,0ns,0ns,0.0,0.0,0.0,0.0,0.009595,0.0,,,
quotient,sequential,1000000,0.01,0.5,read_mostly,2,0.8,12,1500000,150000,0,0,0.001903,49.8047,6362819.0,0ns,0ns,0ns,0.0,0.0,0.0,,,,1.250736,2.401797,12.0
quotient,sequential,1000000,0.01,0.5,read_mostly,2,0.8,12,1500000,150000,1,1,0.001903,49.8047,6227363.0,0ns,0ns,0ns,0.0,0.0,0.0,,,,1.250772,2.401797,12.0
quotient,sequential,1000000,0.01,0.5,read_mostly,2,0.8,12,1500000,150000,2,2,0.001903,49.8047,6332224.0,0ns,0ns,0ns,0.0,0.0,0.0,,,,1.250781,2.401797,12.0
bloom,sequential,1000000,0.01,0.5,read_mostly,4,0.8,12,1500000,150000,0,0,0.035322,16.7772,47878030.0,0ns,0ns,0ns,0.0,0.0,0.0,,,,,,
bloom,sequential,1000000,0.01,0.5,read_mostly,4,0.8,12,1500000,150000,1,1,0.035322,16.7772,45782920.0,0ns,0ns,0ns,0.0,0.0,0.0,,,,,,
bloom,sequential,1000000,0.01,0.5,read_mostly,4,0.8,12,1500000,150000,2,2,0.035322,16.7772,48659640.0,0ns,0ns,0ns,0.0,0.0,0.0,,,,,,
xor,sequential,1000000,0.01,0.5,read_mostly,4,0.8,8,1500000,150000,0,0,0.003361,33.5544,41965850.0,0ns,0ns,0ns,0.0,0.0,0.0,,,,,,
xor,sequential,1000000,0.01,0.5,read_mostly,4,0.8,8,1500000,150000,1,1,0.003361,33.5544,39784100.0,0ns,0ns,0ns,0.0,0.0,0.0,,,,,,
xor,sequential,1000000,0.01,0.5,read_mostly,4,0.8,8,1500000,150000,2,2,0.003361,33.5544,45808910.0,0ns,0ns,0ns,0.0,0.0,0.0,,,,,,
xor,sequential,1000000,0.01,0.5,read_mostly,4,0.8,12,1500000,150000,0,0,0.00019,33.5544,44580730.0,0ns,0ns,0ns,0.0,0.0,0.0,,,,,,
xor,sequential,1000000,0.01,0.5,read_mostly,4,0.8,12,1500000,150000,1,1,0.00019,33.5544,39049480.0,0ns,0ns,0ns,0.0,0.0,0.0,,,,,,
xor,sequential,1000000,0.01,0.5,read_mostly,4,0.8,12,1500000,150000,2,2,0.00019,33.5544,38071690.0,0ns,0ns,0ns,0.0,0.0,0.0,,,,,,
xor,sequential,1000000,0.01,0.5,read_mostly,4,0.8,16,1500000,150000,0,0,1.4e-05,33.5544,43907380.0,0ns,0ns,0ns,0.0,0.0,0.0,,,,,,
xor,sequential,1000000,0.01,0.5,read_mostly,4,0.8,16,1500000,150000,1,1,1.4e-05,33.5544,44531760.0,0ns,0ns,0ns,0.0,0.0,0.0,,,,,,
xor,sequential,1000000,0.01,0.5,read_mostly,4,0.8,16,1500000,150000,2,2,1.4e-05,33.5544,42598110.0,0ns,0ns,0ns,0.0,0.0,0.0,,,,,,
cuckoo,sequential,1000000,0.01,0.5,read_mostly,4,0.8,8,1500000,150000,0,0,0.014904,31.2068,3823878.0,0ns,0ns,0ns,0.0,0.0,0.0,0.0,0.009483,0.0,,,
cuckoo,sequential,1000000,0.01,0.5,read_mostly,4,0.8,8,1500000,150000,1,1,0.014904,31.2068,3396064.0,0ns,0ns,0ns,0.0,0.0,0.0,0.0,0.009527,0.0,,,
cuckoo,sequential,1000000,0.01,0.5,read_mostly,4,0.8,8,1500000,150000,2,2,0.014904,31.2068,4003264.0,0ns,0ns,0ns,0.0,0.0,0.0,0.0,0.009533,0.0,,,
cuckoo,sequential,1000000,0.01,0.5,read_mostly,4,0.8,12,1500000,150000,0,0,0.00091,31.2068,3267235.0,0ns,0ns,0ns,0.0,0.0,0.0,0.0,0.009189,0.0,,,
cuckoo,sequential,1000000,0.01,0.5,read_mostly,4,0.8,12,1500000,150000,1,1,0.00091,31.2068,3285174.0,0ns,0ns,0ns,0.0,0.0,0.0,0.0,0.009193,0.0,,,
cuckoo,sequential,1000000,0.01,0.5,read_mostly,4,0.8,12,1500000,150000,2,2,0.00091,31.2068,3734522.0,0ns,0ns,0ns,0.0,0.0,0.0,0.0,0.009182,0.0,,,
cuckoo,sequential,1000000,0.01,0.5,read_mostly,4,0.8,16,1500000,150000,0,0,5.5e-05,31.2068,3275646.0,0ns,0ns,0ns,0.0,0.0,0.0,0.0,0.00955,0.0,,,
cuckoo,sequential,1000000,0.01,0.5,read_mostly,4,0.8,16,1500000,150000,1,1,5.5e-05,31.2068,3656696.0,0ns,0ns,0ns,0.0,0.0,0.0,0.0,0.009552,0.0,,,
cuckoo,sequential,1000000,0.01,0.5,read_mostly,4,0.8,16,1500000,150000,2,2,5.5e-05,31.2068,3712775.0,0ns,0ns,0ns,0.0,0.0,0.0,0.0,0.009549,0.0,,,
quotient,sequential,1000000,0.01,0.5,read_mostly,4,0.8,12,1500000,150000,0,0,0.001903,49.8054,3031673.0,0ns,0ns,0ns,0.0,0.0,0.0,,,,1.250888,2.401797,12.0
quotient,sequential,1000000,0.01,0.5,read_mostly,4,0.8,12,1500000,150000,1,1,0.001903,49.8054,3360545.0,0ns,0ns,0ns,0.0,0.0,0.0,,,,1.250873,2.401797,12.0
quotient,sequential,1000000,0.01,0.5,read_mostly,4,0.8,12,1500000,150000,2,2,0.001903,49.8054,2978687.0,0ns,0ns,0ns,0.0,0.0,0.0,,,,1.250798,2.401797,12.0
bloom,sequential,1000000,0.01,0.5,read_mostly,8,0.8,12,1500000,150000,0,0,0.035322,16.7772,94366670.0,0ns,0ns,0ns,0.0,0.0,0.0,,,,,,
bloom,sequential,1000000,0.01,0.5,read_mostly,8,0.8,12,1500000,150000,1,1,0.035322,16.7772,89194780.0,0ns,0ns,0ns,0.0,0.0,0.0,,,,,,
bloom,sequential,1000000,0.01,0.5,read_mostly,8,0.8,12,1500000,150000,2,2,0.035322,16.7772,93601500.0,0ns,0ns,0ns,0.0,0.0,0.0,,,,,,
xor,sequential,1000000,0.01,0.5,read_mostly,8,0.8,8,1500000,150000,0,0,0.003361,33.5544,83023400.0,0ns,0ns,0ns,0.0,0.0,0.0,,,,,,
xor,sequential,1000000,0.01,0.5,read_mostly,8,0.8,8,1500000,150000,1,1,0.003361,33.5544,84957850.0,0ns,0ns,0ns,0.0,0.0,0.0,,,,,,
xor,sequential,1000000,0.01,0.5,read_mostly,8,0.8,8,1500000,150000,2,2,0.003361,33.5544,86569100.0,0ns,0ns,0ns,0.0,0.0,0.0,,,,,,
xor,sequential,1000000,0.01,0.5,read_mostly,8,0.8,12,1500000,150000,0,0,0.00019,33.5544,86383870.0,0ns,0ns,0ns,0.0,0.0,0.0,,,,,,
xor,sequential,1000000,0.01,0.5,read_mostly,8,0.8,12,1500000,150000,1,1,0.00019,33.5544,99829910.0,0ns,0ns,0ns,0.0,0.0,0.0,,,,,,
xor,sequential,1000000,0.01,0.5,read_mostly,8,0.8,12,1500000,150000,2,2,0.00019,33.5544,88647820.0,0ns,0ns,0ns,0.0,0.0,0.0,,,,,,
xor,sequential,1000000,0.01,0.5,read_mostly,8,0.8,16,1500000,150000,0,0,1.4e-05,33.5544,88131980.0,0ns,0ns,0ns,0.0,0.0,0.0,,,,,,
xor,sequential,1000000,0.01,0.5,read_mostly,8,0.8,16,1500000,150000,1,1,1.4e-05,33.5544,86683920.0,0ns,0ns,0ns,0.0,0.0,0.0,,,,,,
xor,sequential,1000000,0.01,0.5,read_mostly,8,0.8,16,1500000,150000,2,2,1.4e-05,33.5544,93934120.0,0ns,0ns,0ns,0.0,0.0,0.0,,,,,,
cuckoo,sequential,1000000,0.01,0.5,read_mostly,8,0.8,8,1500000,150000,0,0,0.014904,31.213,3435533.0,0ns,0ns,0ns,0.0,0.0,0.0,0.0,0.009065,0.0,,,
cuckoo,sequential,1000000,0.01,0.5,read_mostly,8,0.8,8,1500000,150000,1,1,0.014904,31.213,3191006.0,0ns,0ns,0ns,0.0,0.0,0.0,0.0,0.009072,0.0,,,
cuckoo,sequential,1000000,0.01,0.5,read_mostly,8,0.8,8,1500000,150000,2,2,0.014904,31.213,2925864.0,0ns,0ns,0ns,0.0,0.0,0.0,0.0,0.009037,0.0,,,
cuckoo,sequential,1000000,0.01,0.5,read_mostly,8,0.8,12,1500000,150000,0,0,0.00091,31.213,3030487.0,0ns,0ns,0ns,0.0,0.0,0.0,0.0,0.009225,0.0,,,
cuckoo,sequential,1000000,0.01,0.5,read_mostly,8,0.8,12,1500000,150000,1,1,0.00091,31.213,3163154.0,0ns,0ns,0ns,0.0,0.0,0.0,0.0,0.00922,0.0,,,
cuckoo,sequential,1000000,0.01,0.5,read_mostly,8,0.8,12,1500000,150000,2,2,0.00091,31.213,2882755.0,0ns,0ns,0ns,0.0,0.0,0.0,0.0,0.009233,0.0,,,
cuckoo,sequential,1000000,0.01,0.5,read_mostly,8,0.8,16,1500000,150000,0,0,5.5e-05,31.213,2967916.0,0ns,0ns,0ns,0.0,0.0,0.0,0.0,0.009491,0.0,,,
cuckoo,sequential,1000000,0.01,0.5,read_mostly,8,0.8,16,1500000,150000,1,1,5.5e-05,31.213,2866619.0,0ns,0ns,0ns,0.0,0.0,0.0,0.0,0.009495,0.0,,,
cuckoo,sequential,1000000,0.01,0.5,read_mostly,8,0.8,16,1500000,150000,2,2,5.5e-05,31.213,2847803.0,0ns,0ns,0ns,0.0,0.0,0.0,0.0,0.00949,0.0,,,
quotient,sequential,1000000,0.01,0.5,read_mostly,8,0.8,12,1500000,150000,0,0,0.001903,49.8095,2825084.0,0ns,0ns,0ns,0.0,0.0,0.0,,,,1.249956,2.401797,12.0
quotient,sequential,1000000,0.01,0.5,read_mostly,8,0.8,12,1500000,150000,1,1,0.001903,49.8095,2750018.0,0ns,0ns,0ns,0.0,0.0,0.0,,,,1.250222,2.401797,12.0
quotient,sequential,1000000,0.01,0.5,read_mostly,8,0.8,12,1500000,150000,2,2,0.001903,49.8095,2806229.0,0ns,0ns,0ns,0.0,0.0,0.0,,,,1.250066,2.401797,12.0
bloom,sequential,1000000,0.01,0.5,read_mostly,12,0.8,12,1500000,150000,0,0,0.035322,16.7772,108444600.0,0ns,0ns,0ns,0.0,0.0,0.0,,,,,,
bloom,sequential,1000000,0.01,0.5,read_mostly,12,0.8,12,1500000,150000,1,1,0.035322,16.7772,103071500.0,0ns,0ns,0ns,0.0,0.0,0.0,,,,,,
bloom,sequential,1000000,0.01,0.5,read_mostly,12,0.8,12,1500000,150000,2,2,0.035322,16.7772,105492600.0,0ns,0ns,0ns,0.0,0.0,0.0,,,,,,
xor,sequential,1000000,0.01,0.5,read_mostly,12,0.8,8,1500000,150000,0,0,0.003361,33.5544,125549300.0,0ns,0ns,0ns,0.0,0.0,0.0,,,,,,
xor,sequential,1000000,0.01,0.5,read_mostly,12,0.8,8,1500000,150000,1,1,0.003361,33.5544,118218000.0,0ns,0ns,0ns,0.0,0.0,0.0,,,,,,
xor,sequential,1000000,0.01,0.5,read_mostly,12,0.8,8,1500000,150000,2,2,0.003361,33.5544,105207900.0,0ns,0ns,0ns,0.0,0.0,0.0,,,,,,
xor,sequential,1000000,0.01,0.5,read_mostly,12,0.8,12,1500000,150000,0,0,0.00019,33.5544,132965400.0,0ns,0ns,0ns,0.0,0.0,0.0,,,,,,
xor,sequential,1000000,0.01,0.5,read_mostly,12,0.8,12,1500000,150000,1,1,0.00019,33.5544,154939300.0,0ns,0ns,0ns,0.0,0.0,0.0,,,,,,
xor,sequential,1000000,0.01,0.5,read_mostly,12,0.8,12,1500000,150000,2,2,0.00019,33.5544,160180100.0,0ns,0ns,0ns,0.0,0.0,0.0,,,,,,
xor,sequential,1000000,0.01,0.5,read_mostly,12,0.8,16,1500000,150000,0,0,1.4e-05,33.5544,116675700.0,0ns,0ns,0ns,0.0,0.0,0.0,,,,,,
xor,sequential,1000000,0.01,0.5,read_mostly,12,0.8,16,1500000,150000,1,1,1.4e-05,33.5544,141766700.0,0ns,0ns,0ns,0.0,0.0,0.0,,,,,,
xor,sequential,1000000,0.01,0.5,read_mostly,12,0.8,16,1500000,150000,2,2,1.4e-05,33.5544,137321200.0,0ns,0ns,0ns,0.0,0.0,0.0,,,,,,
cuckoo,sequential,1000000,0.01,0.5,read_mostly,12,0.8,8,1500000,150000,0,0,0.014904,31.224,2858341.0,0ns,0ns,0ns,0.0,0.0,0.0,0.0,0.009146,0.0,,,
cuckoo,sequential,1000000,0.01,0.5,read_mostly,12,0.8,8,1500000,150000,1,1,0.014904,31.224,2720195.0,0ns,0ns,0ns,0.0,0.0,0.0,0.0,0.009146,0.0,,,
cuckoo,sequential,1000000,0.01,0.5,read_mostly,12,0.8,8,1500000,150000,2,2,0.014904,31.224,2683386.0,0ns,0ns,0ns,0.0,0.0,0.0,0.0,0.009172,0.0,,,
cuckoo,sequential,1000000,0.01,0.5,read_mostly,12,0.8,12,1500000,150000,0,0,0.00091,31.224,2728346.0,0ns,0ns,0ns,0.0,0.0,0.0,0.0,0.009187,0.0,,,
cuckoo,sequential,1000000,0.01,0.5,read_mostly,12,0.8,12,1500000,150000,1,1,0.00091,31.224,2668526.0,0ns,0ns,0ns,0.0,0.0,0.0,0.0,0.009182,0.0,,,
cuckoo,sequential,1000000,0.01,0.5,read_mostly,12,0.8,12,1500000,150000,2,2,0.00091,31.224,2710251.0,0ns,0ns,0ns,0.0,0.0,0.0,0.0,0.00919,0.0,,,
cuckoo,sequential,1000000,0.01,0.5,read_mostly,12,0.8,16,1500000,150000,0,0,5.5e-05,31.224,2687372.0,0ns,0ns,0ns,0.0,0.0,0.0,0.0,0.009305,0.0,,,
cuckoo,sequential,1000000,0.01,0.5,read_mostly,12,0.8,16,1500000,150000,1,1,5.5e-05,31.224,2603287.0,0ns,0ns,0ns,0.0,0.0,0.0,0.0,0.009319,0.0,,,
cuckoo,sequential,1000000,0.01,0.5,read_mostly,12,0.8,16,1500000,150000,2,2,5.5e-05,31.224,2690203.0,0ns,0ns,0ns,0.0,0.0,0.0,0.0,0.009313,0.0,,,
quotient,sequential,1000000,0.01,0.5,read_mostly,12,0.8,12,1500000,150000,0,0,0.001903,49.8086,1988611.0,0ns,0ns,0ns,0.0,0.0,0.0,,,,1.250634,2.401797,12.0
quotient,sequential,1000000,0.01,0.5,read_mostly,12,0.8,12,1500000,150000,1,1,0.001903,49.8086,2384920.0,0ns,0ns,0ns,0.0,0.0,0.0,,,,1.250737,2.401797,12.0
quotient,sequential,1000000,0.01,0.5,read_mostly,12,0.8,12,1500000,150000,2,2,0.001903,49.8086,2411126.0,0ns,0ns,0ns,0.0,0.0,0.0,,,,1.250649,2.401797,12.0
bloom,sequential,1000000,0.01,0.5,balanced,1,0.8,12,1500000,150000,0,0,0.035322,16.7772,15296890.0,0ns,0ns,0ns,0.0,0.0,0.0,,,,,,
bloom,sequential,1000000,0.01,0.5,balanced,1,0.8,12,1500000,150000,1,1,0.035322,16.7772,15540100.0,0ns,0ns,0ns,0.0,0.0,0.0,,,,,,
bloom,sequential,1000000,0.01,0.5,balanced,1,0.8,12,1500000,150000,2,2,0.035322,16.7772,16247410.0,0ns,0ns,0ns,0.0,0.0,0.0,,,,,,
xor,sequential,1000000,0.01,0.5,balanced,1,0.8,8,1500000,150000,0,0,0.003361,33.5544,15425410.0,0ns,0ns,0ns,0.0,0.0,0.0,,,,,,
xor,sequential,1000000,0.01,0.5,balanced,1,0.8,8,1500000,150000,1,1,0.003361,33.5544,14497040.0,0ns,0ns,0ns,0.0,0.0,0.0,,,,,,
xor,sequential,1000000,0.01,0.5,balanced,1,0.8,8,1500000,150000,2,2,0.003361,33.5544,14273720.0,0ns,0ns,0ns,0.0,0.0,0.0,,,,,,
xor,sequential,1000000,0.01,0.5,balanced,1,0.8,12,1500000,150000,0,0,0.00019,33.5544,14843550.0,0ns,0ns,0ns,0.0,0.0,0.0,,,,,,
xor,sequential,1000000,0.01,0.5,balanced,1,0.8,12,1500000,150000,1,1,0.00019,33.5544,16324860.0,0ns,0ns,0ns,0.0,0.0,0.0,,,,,,
xor,sequential,1000000,0.01,0.5,balanced,1,0.8,12,1500000,150000,2,2,0.00019,33.5544,14682560.0,0ns,0ns,0ns,0.0,0.0,0.0,,,,,,
xor,sequential,1000000,0.01,0.5,balanced,1,0.8,16,1500000,150000,0,0,1.4e-05,33.5544,16664840.0,0ns,0ns,0ns,0.0,0.0,0.0,,,,,,
xor,sequential,1000000,0.01,0.5,balanced,1,0.8,16,1500000,150000,1,1,1.4e-05,33.5544,15861550.0,0ns,0ns,0ns,0.0,0.0,0.0,,,,,,
xor,sequential,1000000,0.01,0.5,balanced,1,0.8,16,1500000,150000,2,2,1.4e-05,33.5544,15028490.0,0ns,0ns,0ns,0.0,0.0,0.0,,,,,,
cuckoo,sequential,1000000,0.01,0.5,balanced,1,0.8,8,1500000,150000,0,0,0.014904,28.6582,9321086.0,0ns,0ns,0ns,0.0,0.0,0.0,0.0,0.260558,1319.0,,,
cuckoo,sequential,1000000,0.01,0.5,balanced,1,0.8,8,1500000,150000,1,1,0.014904,28.6582,9149629.0,0ns,0ns,0ns,0.0,0.0,0.0,0.0,0.260558,1319.0,,,
cuckoo,sequential,1000000,0.01,0.5,balanced,1,0.8,8,1500000,150000,2,2,0.014904,28.6582,10052770.0,0ns,0ns,0ns,0.0,0.0,0.0,0.0,0.260558,1319.0,,,
cuckoo,sequential,1000000,0.01,0.5,balanced,1,0.8,12,1500000,150000,0,0,0.00091,28.6308,9299919.0,0ns,0ns,0ns,0.0,0.0,0.0,2.8e-05,0.250146,1050.0,,,
cuckoo,sequential,1000000,0.01,0.5,balanced,1,0.8,12,1500000,150000,1,1,0.00091,28.6308,9866036.0,0ns,0ns,0ns,0.0,0.0,0.0,2.8e-05,0.250146,1050.0,,,
cuckoo,sequential,1000000,0.01,0.5,balanced,1,0.8,12,1500000,150000,2,2,0.00091,28.6308,9733943.0,0ns,0ns,0ns,0.0,0.0,0.0,2.8e-05,0.250146,1050.0,,,
cuckoo,sequential,1000000,0.01,0.5,balanced,1,0.8,16,1500000,150000,0,0,5.5e-05,28.6293,9657085.0,0ns,0ns,0ns,0.0,0.0,0.0,0.000217,0.250771,69.0,,,
cuckoo,sequential,1000000,0.01,0.5,balanced,1,0.8,16,1500000,150000,1,1,5.5e-05,28.6293,9805989.0,0ns,0ns,0ns,0.0,0.0,0.0,0.000217,0.250771,69.0,,,
cuckoo,sequential,1000000,0.01,0.5,balanced,1,0.8,16,1500000,150000,2,2,5.5e-05,28.6293,9348284.0,0ns,0ns,0ns,0.0,0.0,0.0,0.000217,0.250771,69.0,,,
quotient,sequential,1000000,0.01,0.5,balanced,1,0.8,12,1500000,150000,0,0,0.001903,49.6629,7370781.0,0ns,0ns,0ns,0.0,0.0,0.0,,,,1.24758,2.401797,12.0
quotient,sequential,1000000,0.01,0.5,balanced,1,0.8,12,1500000,150000,1,1,0.001903,49.6629,7387767.0,0ns,0ns,0ns,0.0,0.0,0.0,,,,1.24758,2.401797,12.0
quotient,sequential,1000000,0.01,0.5,balanced,1,0.8,12,1500000,150000,2,2,0.001903,49.6629,7578125.0,0ns,0ns,0ns,0.0,0.0,0.0,,,,1.24758,2.401797,12.0
bloom,sequential,1000000,0.01,0.5,balanced,2,0.8,12,1500000,150000,0,0,0.035322,16.7772,22541740.0,0ns,0ns,0ns,0.0,0.0,0.0,,,,,,
bloom,sequential,1000000,0.01,0.5,balanced,2,0.8,12,1500000,150000,1,1,0.035322,16.7772,24121220.0,0ns,0ns,0ns,0.0,0.0,0.0,,,,,,
bloom,sequential,1000000,0.01,0.5,balanced,2,0.8,12,1500000,150000,2,2,0.035322,16.7772,24472870.0,0ns,0ns,0ns,0.0,0.0,0.0,,,,,,
xor,sequential,1000000,0.01,0.5,balanced,2,0.8,8,1500000,150000,0,0,0.003361,33.5544,21164270.0,0ns,0ns,0ns,0.0,0.0,0.0,,,,,,
xor,sequential,1000000,0.01,0.5,balanced,2,0.8,8,1500000,150000,1,1,0.003361,33.5544,20934620.0,0ns,0ns,0ns,0.0,0.0,0.0,,,,,,
xor,sequential,1000000,0.01,0.5,balanced,2,0.8,8,1500000,150000,2,2,0.003361,33.5544,15067480.0,0ns,0ns,0ns,0.0,0.0,0.0,,,,,,
xor,sequential,1000000,0.01,0.5,balanced,2,0.8,12,1500000,150000,0,0,0.00019,33.5544,19806150.0,0ns,0ns,0ns,0.0,0.0,0.0,,,,,,
xor,sequential,1000000,0.01,0.5,balanced,2,0.8,12,1500000,150000,1,1,0.00019,33.5544,21941240.0,0ns,0ns,0ns,0.0,0.0,0.0,,,,,,
xor,sequential,1000000,0.01,0.5,balanced,2,0.8,12,1500000,150000,2,2,0.00019,33.5544,21399240.0,0ns,0ns,0ns,0.0,0.0,0.0,,,,,,
xor,sequential,1000000,0.01,0.5,balanced,2,0.8,16,1500000,150000,0,0,1.4e-05,33.5544,22232040.0,0ns,0ns,0ns,0.0,0.0,0.0,,,,,,
xor,sequential,1000000,0.01,0.5,balanced,2,0.8,16,1500000,150000,1,1,1.4e-05,33.5544,19104890.0,0ns,0ns,0ns,0.0,0.0,0.0,,,,,,
xor,sequential,1000000,0.01,0.5,balanced,2,0.8,16,1500000,150000,2,2,1.4e-05,33.5544,21349820.0,0ns,0ns,0ns,0.0,0.0,0.0,,,,,,
cuckoo,sequential,1000000,0.01,0.5,balanced,2,0.8,8,1500000,150000,0,0,0.014904,28.6599,5390832.0,0ns,0ns,0ns,0.0,0.0,0.0,0.0,0.275392,1429.0,,,
cuckoo,sequential,1000000,0.01,0.5,balanced,2,0.8,8,1500000,150000,1,1,0.014904,28.6604,5712496.0,0ns,0ns,0ns,0.0,0.0,0.0,0.0,0.274966,1481.0,,,
cuckoo,sequential,1000000,0.01,0.5,balanced,2,0.8,8,1500000,150000,2,2,0.014904,28.6596,5616669.0,0ns,0ns,0ns,0.0,0.0,0.0,0.0,0.275785,1482.0,,,
cuckoo,sequential,1000000,0.01,0.5,balanced,2,0.8,12,1500000,150000,0,0,0.00091,28.6323,5419871.0,0ns,0ns,0ns,0.0,0.0,0.0,1.9e-05,0.262983,1051.0,,,
cuckoo,sequential,1000000,0.01,0.5,balanced,2,0.8,12,1500000,150000,1,1,0.00091,28.6326,5512493.0,0ns,0ns,0ns,0.0,0.0,0.0,1.5e-05,0.261861,1040.0,,,
cuckoo,sequential,1000000,0.01,0.5,balanced,2,0.8,12,1500000,150000,2,2,0.00091,28.6323,4798999.0,0ns,0ns,0ns,0.0,0.0,0.0,2e-05,0.261763,1059.0,,,
cuckoo,sequential,1000000,0.01,0.5,balanced,2,0.8,16,1500000,150000,0,0,5.5e-05,28.6312,5327611.0,0ns,0ns,0ns,0.0,0.0,0.0,0.000224,0.263016,110.0,,,
cuckoo,sequential,1000000,0.01,0.5,balanced,2,0.8,16,1500000,150000,1,1,5.5e-05,28.6315,5458127.0,0ns,0ns,0ns,0.0,0.0,0.0,0.000223,0.262136,103.0,,,
cuckoo,sequential,1000000,0.01,0.5,balanced,2,0.8,16,1500000,150000,2,2,5.5e-05,28.6304,5347990.0,0ns,0ns,0ns,0.0,0.0,0.0,0.000222,0.261753,110.0,,,
quotient,sequential,1000000,0.01,0.5,balanced,2,0.8,12,1500000,150000,0,0,0.001903,49.6613,1907217.0,0ns,0ns,0ns,0.0,0.0,0.0,,,,1.247658,2.401797,12.0
quotient,sequential,1000000,0.01,0.5,balanced,2,0.8,12,1500000,150000,1,1,0.001903,49.6596,1896056.0,0ns,0ns,0ns,0.0,0.0,0.0,,,,1.247652,2.401797,12.0
quotient,sequential,1000000,0.01,0.5,balanced,2,0.8,12,1500000,150000,2,2,0.001903,49.6618,1876349.0,0ns,0ns,0ns,0.0,0.0,0.0,,,,1.247705,2.401797,12.0
bloom,sequential,1000000,0.01,0.5,balanced,4,0.8,12,1500000,150000,0,0,0.035322,16.7772,48600670.0,0ns,0ns,0ns,0.0,0.0,0.0,,,,,,
bloom,sequential,1000000,0.01,0.5,balanced,4,0.8,12,1500000,150000,1,1,0.035322,16.7772,50247380.0,0ns,0ns,0ns,0.0,0.0,0.0,,,,,,
bloom,sequential,1000000,0.01,0.5,balanced,4,0.8,12,1500000,150000,2,2,0.035322,16.7772,50599410.0,0ns,0ns,0ns,0.0,0.0,0.0,,,,,,
xor,sequential,1000000,0.01,0.5,balanced,4,0.8,8,1500000,150000,0,0,0.003361,33.5544,46003380.0,0ns,0ns,0ns,0.0,0.0,0.0,,,,,,
xor,sequential,1000000,0.01,0.5,balanced,4,0.8,8,1500000,150000,1,1,0.003361,33.5544,41650600.0,0ns,0ns,0ns,0.0,0.0,0.0,,,,,,
xor,sequential,1000000,0.01,0.5,balanced,4,0.8,8,1500000,150000,2,2,0.003361,33.5544,42216470.0,0ns,0ns,0ns,0.0,0.0,0.0,,,,,,
xor,sequential,1000000,0.01,0.5,balanced,4,0.8,12,1500000,150000,0,0,0.00019,33.5544,46708000.0,0ns,0ns,0ns,0.0,0.0,0.0,,,,,,
xor,sequential,1000000,0.01,0.5,balanced,4,0.8,12,1500000,150000,1,1,0.00019,33.5544,41483240.0,0ns,0ns,0ns,0.0,0.0,0.0,,,,,,
xor,sequential,1000000,0.01,0.5,balanced,4,0.8,12,1500000,150000,2,2,0.00019,33.5544,47399500.0,0ns,0ns,0ns,0.0,0.0,0.0,,,,,,
